"Label"	"Date and Time"	"Document"	"Source"	"Scale"	"Scale Units"	"Scale Factor"	"Count"	"Area"	"Perimeter"	"Circularity"	"Height"	"Width"	"Gray Value (Minimum)"	"Gray Value (Maximum)"	"Gray Value (Mean)"	"Gray Value (Median)"	"Integrated Density"	"Histogram"
"Measurement 61"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"	"145"	"69.555785"	"639.845512"	"0.002135"	"45.636364"	"69.818182"	"101.000000"	"134.000000"	"111.406951"	"108.000000"	"3750515.000000"	"Histogram-147.csv"
"Measurement 61 - Feature 1"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.221074"	"2.177250"	"0.586046"	"0.363636"	"0.818182"	"101.000000"	"128.000000"	"107.775701"	"104.000000"	"11532.000000"	"Histogram-148.csv"
"Measurement 61 - Feature 2"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.685950"	"5.850485"	"0.251837"	"1.545455"	"2.045455"	"101.000000"	"129.000000"	"106.891566"	"104.000000"	"35488.000000"	"Histogram-149.csv"
"Measurement 61 - Feature 3"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.502066"	"4.870651"	"0.265948"	"0.909091"	"1.636364"	"107.000000"	"134.000000"	"112.625514"	"109.000000"	"27368.000000"	"Histogram-150.csv"
"Measurement 61 - Feature 4"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.237603"	"9.681981"	"0.165906"	"4.045455"	"1.454545"	"106.000000"	"133.000000"	"111.627713"	"108.000000"	"66865.000000"	"Histogram-151.csv"
"Measurement 61 - Feature 5"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.369835"	"3.582327"	"0.362149"	"1.272727"	"1.090909"	"107.000000"	"133.000000"	"112.597765"	"109.000000"	"20155.000000"	"Histogram-152.csv"
"Measurement 61 - Feature 6"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.264463"	"2.759968"	"0.436281"	"0.954545"	"0.818182"	"107.000000"	"133.000000"	"112.726562"	"109.000000"	"14429.000000"	"Histogram-153.csv"
"Measurement 61 - Feature 7"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"2.099174"	"18.231220"	"0.079365"	"4.500000"	"4.909091"	"107.000000"	"133.000000"	"112.107283"	"109.000000"	"113901.000000"	"Histogram-154.csv"
"Measurement 61 - Feature 8"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.857438"	"7.929973"	"0.171344"	"3.227273"	"1.181818"	"107.000000"	"133.000000"	"112.484337"	"109.000000"	"46681.000000"	"Histogram-155.csv"
"Measurement 61 - Feature 9"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.196281"	"2.170397"	"0.523612"	"0.818182"	"0.500000"	"107.000000"	"132.000000"	"112.673684"	"109.000000"	"10704.000000"	"Histogram-156.csv"
"Measurement 61 - Feature 10"	"2021-01-06T11:29:07-06:00"	"D1T10_009_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.157025"	"1.740194"	"0.651602"	"0.545455"	"0.590909"	"107.000000"	"132.000000"	"113.328947"	"110.000000"	"8613.000000"	"Histogram-157.csv"
