"Label"	"Date and Time"	"Document"	"Source"	"Scale"	"Scale Units"	"Scale Factor"	"Count"	"Area"	"Perimeter"	"Circularity"	"Height"	"Width"	"Gray Value (Minimum)"	"Gray Value (Maximum)"	"Gray Value (Mean)"	"Gray Value (Median)"	"Integrated Density"	"Histogram"
"Measurement 58"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"	"114"	"35.179752"	"318.471933"	"0.004359"	"46.545455"	"69.409091"	"98.000000"	"134.000000"	"111.772949"	"108.000000"	"1903158.000000"	"Histogram-1.csv"
"Measurement 58 - Feature 1"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.128099"	"1.540886"	"0.677977"	"0.500000"	"0.363636"	"107.000000"	"132.000000"	"113.274194"	"110.000000"	"7023.000000"	"Histogram-2.csv"
"Measurement 58 - Feature 2"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.144628"	"1.886641"	"0.510604"	"0.636364"	"0.500000"	"107.000000"	"132.000000"	"112.871429"	"109.000000"	"7901.000000"	"Histogram-3.csv"
"Measurement 58 - Feature 3"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.107438"	"1.449977"	"0.642163"	"0.272727"	"0.545455"	"107.000000"	"131.000000"	"113.365385"	"109.000000"	"5895.000000"	"Histogram-4.csv"
"Measurement 58 - Feature 4"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.270661"	"3.616198"	"0.260095"	"0.318182"	"1.636364"	"107.000000"	"133.000000"	"113.175573"	"109.000000"	"14826.000000"	"Histogram-5.csv"
"Measurement 58 - Feature 5"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.326446"	"3.551523"	"0.325231"	"1.318182"	"0.681818"	"107.000000"	"132.000000"	"112.582278"	"109.000000"	"17788.000000"	"Histogram-6.csv"
"Measurement 58 - Feature 6"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.386364"	"3.371989"	"0.427006"	"0.727273"	"1.318182"	"107.000000"	"133.000000"	"113.069519"	"109.000000"	"21144.000000"	"Histogram-7.csv"
"Measurement 58 - Feature 7"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.609504"	"6.368921"	"0.188823"	"1.818182"	"2.318182"	"107.000000"	"132.000000"	"112.125424"	"109.000000"	"33077.000000"	"Histogram-8.csv"
"Measurement 58 - Feature 8"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.913223"	"7.500162"	"0.427400"	"2.545455"	"1.545455"	"107.000000"	"133.000000"	"110.580994"	"108.000000"	"102398.000000"	"Histogram-9.csv"
"Measurement 58 - Feature 9"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.076446"	"1.177250"	"0.693153"	"0.318182"	"0.363636"	"107.000000"	"131.000000"	"113.270270"	"110.000000"	"4191.000000"	"Histogram-10.csv"
"Measurement 58 - Feature 10"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.070248"	"1.019774"	"0.848859"	"0.318182"	"0.318182"	"107.000000"	"133.000000"	"113.647059"	"109.000000"	"3864.000000"	"Histogram-11.csv"
"Measurement 58 - Feature 11"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.053719"	"0.840240"	"0.956161"	"0.227273"	"0.272727"	"107.000000"	"121.000000"	"111.192308"	"109.000000"	"2891.000000"	"Histogram-12.csv"
"Measurement 58 - Feature 12"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.055785"	"0.891209"	"0.882610"	"0.272727"	"0.272727"	"107.000000"	"127.000000"	"112.481481"	"109.000000"	"3037.000000"	"Histogram-13.csv"
"Measurement 58 - Feature 13"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.204545"	"2.432095"	"0.434549"	"1.000000"	"0.409091"	"107.000000"	"132.000000"	"112.626263"	"109.000000"	"11150.000000"	"Histogram-14.csv"
"Measurement 58 - Feature 14"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.117769"	"1.562944"	"0.605832"	"0.545455"	"0.409091"	"107.000000"	"133.000000"	"112.438596"	"109.000000"	"6409.000000"	"Histogram-15.csv"
"Measurement 58 - Feature 15"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.188017"	"2.247993"	"0.467537"	"0.818182"	"0.409091"	"107.000000"	"132.000000"	"112.780220"	"109.000000"	"10263.000000"	"Histogram-16.csv"
"Measurement 58 - Feature 16"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.216942"	"2.214906"	"0.555704"	"0.909091"	"0.318182"	"99.000000"	"126.000000"	"105.400000"	"103.000000"	"11067.000000"	"Histogram-17.csv"
"Measurement 58 - Feature 17"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.175620"	"1.811329"	"0.672649"	"0.727273"	"0.318182"	"107.000000"	"133.000000"	"113.305882"	"110.000000"	"9631.000000"	"Histogram-18.csv"
"Measurement 58 - Feature 18"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.243802"	"2.443124"	"0.513281"	"0.500000"	"0.954545"	"99.000000"	"125.000000"	"104.957627"	"101.000000"	"12385.000000"	"Histogram-19.csv"
"Measurement 58 - Feature 19"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.309917"	"3.403184"	"0.336267"	"1.454545"	"0.500000"	"107.000000"	"132.000000"	"112.680000"	"109.000000"	"16902.000000"	"Histogram-20.csv"
"Measurement 58 - Feature 20"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.347107"	"3.239248"	"0.415705"	"1.409091"	"0.318182"	"98.000000"	"126.000000"	"104.535714"	"101.000000"	"17562.000000"	"Histogram-21.csv"
"Measurement 58 - Feature 21"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.303719"	"2.822358"	"0.479135"	"1.227273"	"0.363636"	"98.000000"	"125.000000"	"105.061224"	"101.000000"	"15444.000000"	"Histogram-22.csv"
"Measurement 58 - Feature 22"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.373967"	"3.371989"	"0.413305"	"0.772727"	"1.272727"	"107.000000"	"132.000000"	"112.574586"	"109.000000"	"20376.000000"	"Histogram-23.csv"
"Measurement 58 - Feature 23"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.727273"	"5.932258"	"0.259697"	"2.090909"	"1.727273"	"107.000000"	"133.000000"	"112.528409"	"109.000000"	"39610.000000"	"Histogram-24.csv"
"Measurement 58 - Feature 24"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.322314"	"2.968413"	"0.459664"	"0.772727"	"1.090909"	"107.000000"	"133.000000"	"112.891026"	"109.000000"	"17611.000000"	"Histogram-25.csv"
"Measurement 58 - Feature 25"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.462810"	"3.966129"	"0.369725"	"1.500000"	"0.909091"	"107.000000"	"132.000000"	"112.580357"	"109.000000"	"25218.000000"	"Histogram-26.csv"
"Measurement 58 - Feature 26"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.119835"	"1.394440"	"0.774450"	"0.363636"	"0.500000"	"107.000000"	"133.000000"	"114.189655"	"110.000000"	"6623.000000"	"Histogram-27.csv"
"Measurement 58 - Feature 27"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.977273"	"7.315668"	"0.229466"	"2.000000"	"2.636364"	"107.000000"	"133.000000"	"112.236786"	"109.000000"	"53088.000000"	"Histogram-28.csv"
"Measurement 58 - Feature 28"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.347107"	"3.693793"	"0.319690"	"1.636364"	"0.318182"	"107.000000"	"133.000000"	"112.851190"	"109.000000"	"18959.000000"	"Histogram-29.csv"
"Measurement 58 - Feature 29"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.210744"	"2.023951"	"0.646495"	"0.727273"	"0.590909"	"107.000000"	"134.000000"	"113.686275"	"109.000000"	"11596.000000"	"Histogram-30.csv"
"Measurement 58 - Feature 30"	"2021-01-06T11:27:08-06:00"	"D1T10_001_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.202479"	"2.172681"	"0.539012"	"0.909091"	"0.363636"	"105.000000"	"132.000000"	"112.183673"	"108.000000"	"10994.000000"	"Histogram-31.csv"
