Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 41	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21	60	27.022676	244.330464	0.005688	48.095238	73	107	134	112.556516	109	1341336	Histogram-1.csv
Measurement 41 - Feature 1	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.31746	2.742761	0.530302	0.952381	0.809524	107	134	112.721429	109	15781	Histogram-2.csv
Measurement 41 - Feature 2	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.385488	3.246846	0.459512	0.761905	1.238095	107	132	112.894118	109	19192	Histogram-3.csv
Measurement 41 - Feature 3	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.351474	3.00776	0.488221	1.190476	0.571429	107	133	112.690323	109	17467	Histogram-4.csv
Measurement 41 - Feature 4	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.281179	2.761494	0.463345	0.619048	0.857143	107	132	112.298387	109	13925	Histogram-5.csv
Measurement 41 - Feature 5	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.371882	3.116945	0.481013	1.285714	0.52381	107	133	111.957317	109	18361	Histogram-6.csv
Measurement 41 - Feature 6	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.360544	3.112159	0.467783	0.857143	1.047619	107	132	113.238994	109	18005	Histogram-7.csv
Measurement 41 - Feature 7	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.387755	3.667247	0.362316	1.142857	1.095238	107	133	112.672515	109	19267	Histogram-8.csv
Measurement 41 - Feature 8	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.614512	3.446894	0.649957	1.428571	0.47619	107	132	112.568266	109	30506	Histogram-9.csv
Measurement 41 - Feature 9	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.378685	3.230506	0.455981	0.904762	1.142857	107	132	112.48503	109	18785	Histogram-10.csv
Measurement 41 - Feature 10	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.222222	2.285304	0.534699	0.619048	0.809524	107	132	113.102041	109	11084	Histogram-11.csv
Measurement 41 - Feature 11	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.575964	4.596109	0.342629	1.380952	1.52381	107	134	112.688976	109	28623	Histogram-12.csv
Measurement 41 - Feature 12	2021-01-05T19:18:41-06:00	D1T9cont_001_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.492063	4.974668	0.249863	1.333333	1.809524	107	133	112.645161	109	24444	Histogram-13.csv
