Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 42	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21	83	35.081633	321.138645	0.004275	48.619048	69.761905	107	134	112.6688	109	1743099	Histogram-1.csv
Measurement 42 - Feature 1	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.247166	2.506067	0.494552	0.428571	1.047619	107	133	113.440367	109	12365	Histogram-2.csv
Measurement 42 - Feature 2	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.335601	3.230506	0.404103	1.238095	0.809524	107	133	112.601351	109	16665	Histogram-3.csv
Measurement 42 - Feature 3	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.219955	2.257409	0.542403	0.761905	0.666667	107	133	113.164948	109	10977	Histogram-4.csv
Measurement 42 - Feature 4	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.609977	5.557651	0.248165	1.666667	1.809524	107	133	112.750929	109	30330	Histogram-5.csv
Measurement 42 - Feature 5	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.342404	3.223737	0.414027	1.285714	0.619048	107	133	112.933775	109	17053	Histogram-6.csv
Measurement 42 - Feature 6	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.936508	8.25857	0.172549	2.238095	3	107	133	112.125908	109	46308	Histogram-7.csv
Measurement 42 - Feature 7	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.38322	3.711482	0.349593	1.571429	0.619048	107	133	112.568047	109	19024	Histogram-8.csv
Measurement 42 - Feature 8	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.412698	3.855741	0.348841	1.666667	0.333333	107	133	112.692308	109	20510	Histogram-9.csv
Measurement 42 - Feature 9	2021-01-05T19:20:25-06:00	D1T9cont_002_cells.tif	Selection	Custom (21 pixel(s) = 1.0000 microns)	microns	21		0.238095	2.415615	0.512749	0.952381	0.380952	107	132	112.304762	109	11792	Histogram-10.csv
