"Label"	"Date and Time"	"Document"	"Source"	"Scale"	"Scale Units"	"Scale Factor"	"Count"	"Area"	"Perimeter"	"Circularity"	"Height"	"Width"	"Gray Value (Minimum)"	"Gray Value (Maximum)"	"Gray Value (Mean)"	"Gray Value (Median)"	"Integrated Density"	"Histogram"
"Measurement 60"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"	"200"	"101.700413"	"963.207087"	"0.001378"	"46.545455"	"69.818182"	"104.000000"	"134.000000"	"112.505109"	"109.000000"	"5537839.000000"	"Histogram-202.csv"
"Measurement 60 - Feature 1"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.280992"	"2.861906"	"0.431114"	"0.863636"	"1.000000"	"107.000000"	"133.000000"	"112.750000"	"109.000000"	"15334.000000"	"Histogram-203.csv"
"Measurement 60 - Feature 2"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"1.619835"	"14.521437"	"0.096530"	"5.272727"	"3.136364"	"107.000000"	"134.000000"	"112.387755"	"109.000000"	"88112.000000"	"Histogram-204.csv"
"Measurement 60 - Feature 3"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.157025"	"1.846701"	"0.578609"	"0.545455"	"0.590909"	"107.000000"	"132.000000"	"112.881579"	"109.000000"	"8579.000000"	"Histogram-205.csv"
"Measurement 60 - Feature 4"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.407025"	"3.970305"	"0.324476"	"1.181818"	"1.409091"	"107.000000"	"131.000000"	"112.350254"	"109.000000"	"22133.000000"	"Histogram-206.csv"
"Measurement 60 - Feature 5"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.194215"	"2.179142"	"0.513950"	"0.727273"	"0.681818"	"107.000000"	"133.000000"	"111.829787"	"109.000000"	"10512.000000"	"Histogram-207.csv"
"Measurement 60 - Feature 6"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.369835"	"3.671735"	"0.344727"	"0.318182"	"1.590909"	"107.000000"	"133.000000"	"112.078212"	"108.000000"	"20062.000000"	"Histogram-208.csv"
"Measurement 60 - Feature 7"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.165289"	"1.910983"	"0.568775"	"0.636364"	"0.545455"	"107.000000"	"128.000000"	"112.112500"	"109.000000"	"8969.000000"	"Histogram-209.csv"
"Measurement 60 - Feature 8"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.869835"	"7.978658"	"0.171707"	"1.863636"	"3.090909"	"107.000000"	"133.000000"	"112.211401"	"109.000000"	"47241.000000"	"Histogram-210.csv"
"Measurement 60 - Feature 9"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.311983"	"3.187887"	"0.385776"	"0.772727"	"1.227273"	"107.000000"	"133.000000"	"112.397351"	"109.000000"	"16972.000000"	"Histogram-211.csv"
"Measurement 60 - Feature 10"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.115702"	"1.487633"	"0.656993"	"0.500000"	"0.363636"	"107.000000"	"132.000000"	"112.839286"	"109.000000"	"6319.000000"	"Histogram-212.csv"
"Measurement 60 - Feature 11"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.090909"	"1.239248"	"0.743876"	"0.409091"	"0.363636"	"107.000000"	"133.000000"	"114.272727"	"110.000000"	"5028.000000"	"Histogram-213.csv"
"Measurement 60 - Feature 12"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.113636"	"1.407753"	"0.720567"	"0.454545"	"0.409091"	"107.000000"	"133.000000"	"114.018182"	"111.000000"	"6271.000000"	"Histogram-214.csv"
"Measurement 60 - Feature 13"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.113636"	"1.394440"	"0.734392"	"0.409091"	"0.454545"	"107.000000"	"133.000000"	"113.927273"	"111.000000"	"6266.000000"	"Histogram-215.csv"
"Measurement 60 - Feature 14"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.086777"	"1.214906"	"0.738803"	"0.318182"	"0.409091"	"107.000000"	"130.000000"	"113.261905"	"110.000000"	"4757.000000"	"Histogram-216.csv"
"Measurement 60 - Feature 15"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.117769"	"1.410037"	"0.744352"	"0.272727"	"0.545455"	"107.000000"	"132.000000"	"115.000000"	"110.000000"	"6555.000000"	"Histogram-217.csv"
"Measurement 60 - Feature 16"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.900826"	"8.358284"	"0.162038"	"3.590909"	"1.227273"	"107.000000"	"133.000000"	"112.392202"	"109.000000"	"49003.000000"	"Histogram-218.csv"
"Measurement 60 - Feature 17"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.200413"	"2.170397"	"0.534636"	"0.500000"	"0.818182"	"107.000000"	"132.000000"	"113.164948"	"110.000000"	"10977.000000"	"Histogram-219.csv"
"Measurement 60 - Feature 18"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.157025"	"1.784703"	"0.619507"	"0.363636"	"0.681818"	"107.000000"	"133.000000"	"113.315789"	"110.000000"	"8612.000000"	"Histogram-220.csv"
"Measurement 60 - Feature 19"	"2021-01-06T11:28:30-06:00"	"D1T10_003_cells.tif"	"Selection"	"Custom (22 pixel(s) = 1.0000 microns)"	"microns"	"22.000000"		"0.088843"	"1.203876"	"0.770316"	"0.409091"	"0.272727"	"107.000000"	"131.000000"	"113.581395"	"110.000000"	"4884.000000"	"Histogram-221.csv"
